Ticker,VALUE,SSHPRNAMT,SSHPRNAMTTYPE,PUTCALL,FILINGMANAGER_NAME,date
RWT,23036,1392768,SH,,NORGES BANK,2020-02-12
RRX,54180,632870,SH,,NORGES BANK,2020-02-12
REG,642213,10179323,SH,,NORGES BANK,2020-02-12
REGN,306722,816880,SH,,NORGES BANK,2020-02-12
758932107,5314,297390,SH,,NORGES BANK,2020-02-12
RGNX,15254,372310,SH,,NORGES BANK,2020-02-12
RF,183638,10701492,SH,,NORGES BANK,2020-02-12
RGA,120200,737151,SH,,NORGES BANK,2020-02-12
RS,87970,734556,SH,,NORGES BANK,2020-02-12
CAT,754296,5107641,SH,,NORGES BANK,2020-02-12
CATY,33472,879679,SH,,NORGES BANK,2020-02-12
CVCO,22895,117181,SH,,NORGES BANK,2020-02-12
CE,121772,989054,SH,,NORGES BANK,2020-02-12
15101Q108,14957,1803221,SH,,NORGES BANK,2020-02-12
CNC,258880,4117704,SH,,NORGES BANK,2020-02-12
CVE,105406,10457278,SH,,NORGES BANK,2020-02-12
15136A102,6057,1310962,SH,,NORGES BANK,2020-02-12
CNP,141646,5194193,SH,,NORGES BANK,2020-02-12
15201P109,33139,1326621,SH,,NORGES BANK,2020-02-12
CENT,1872,60267,SH,,NORGES BANK,2020-02-12
CENTA,15687,534307,SH,,NORGES BANK,2020-02-12
CENX,1053,140163,SH,,NORGES BANK,2020-02-12
156700106,123802,9371825,SH,,NORGES BANK,2020-02-12
CRNC,7069,312368,SH,,NORGES BANK,2020-02-12
DAY,35227,518953,SH,,NORGES BANK,2020-02-12
156782104,259974,3542364,SH,,NORGES BANK,2020-02-12
CERS,5248,1243595,SH,,NORGES BANK,2020-02-12
15912K100,27173,1657905,SH,,NORGES BANK,2020-02-12
CRL,78648,514848,SH,,NORGES BANK,2020-02-12
GTLS,28675,424874,SH,,NORGES BANK,2020-02-12
CHTR,684423,1410949,SH,,NORGES BANK,2020-02-12
CAKE,19504,501898,SH,,NORGES BANK,2020-02-12
CHGG,51327,1353911,SH,,NORGES BANK,2020-02-12
CHE,80512,183289,SH,,NORGES BANK,2020-02-12
CC,65931,3644612,SH,,NORGES BANK,2020-02-12
LNG,111842,1831375,SH,,NORGES BANK,2020-02-12
165167107,11696,14166834,SH,,NORGES BANK,2020-02-12
CVX,2565385,21287736,SH,,NORGES BANK,2020-02-12
CHWY,9760,336540,SH,,NORGES BANK,2020-02-12
168615102,4201,1102729,SH,,NORGES BANK,2020-02-12
PLCE,9784,156490,SH,,NORGES BANK,2020-02-12
16934Q208,45140,2195538,SH,,NORGES BANK,2020-02-12
CMG,217798,260178,SH,,NORGES BANK,2020-02-12
CHH,40289,389525,SH,,NORGES BANK,2020-02-12
CHD,145179,2063965,SH,,NORGES BANK,2020-02-12
CHDN,48619,354366,SH,,NORGES BANK,2020-02-12
AAON,13364,270465,SH,,NORGES BANK,2020-02-12
AIR,30830,683594,SH,,NORGES BANK,2020-02-12
ACCO,18446,1970722,SH,,NORGES BANK,2020-02-12
ADT,16301,2055620,SH,,NORGES BANK,2020-02-12
ABM,25664,680559,SH,,NORGES BANK,2020-02-12
AFL,350139,6618879,SH,,NORGES BANK,2020-02-12
AGCO,55835,722778,SH,,NORGES BANK,2020-02-12
AGNC,114413,6471325,SH,,NORGES BANK,2020-02-12
001547108,13331,4051904,SH,,NORGES BANK,2020-02-12
00163U106,2406,197716,SH,,NORGES BANK,2020-02-12
AMCX,24847,629030,SH,,NORGES BANK,2020-02-12
AMN,35762,573937,SH,,NORGES BANK,2020-02-12
ASGN,42242,595212,SH,,NORGES BANK,2020-02-12
T,2928300,74930915,SH,,NORGES BANK,2020-02-12
ATNI,12427,224357,SH,,NORGES BANK,2020-02-12
002444107,22365,1092597,SH,,NORGES BANK,2020-02-12
AZZ,16279,354277,SH,,NORGES BANK,2020-02-12
002535300,51366,899421,SH,,NORGES BANK,2020-02-12
ABT,1463224,16845773,SH,,NORGES BANK,2020-02-12
ABBV,1352805,15279023,SH,,NORGES BANK,2020-02-12
ANF,17569,1016147,SH,,NORGES BANK,2020-02-12
003654100,92358,541403,SH,,NORGES BANK,2020-02-12
00401C108,34471,508342,SH,,NORGES BANK,2020-02-12
ACHC,20313,611475,SH,,NORGES BANK,2020-02-12
ACAD,54268,1268528,SH,,NORGES BANK,2020-02-12
AKR,26194,1010195,SH,,NORGES BANK,2020-02-12
00434H108,29173,550228,SH,,NORGES BANK,2020-02-12
ARAY,2047,725796,SH,,NORGES BANK,2020-02-12
ACIW,58644,1547953,SH,,NORGES BANK,2020-02-12
00484M106,603,295423,SH,,NORGES BANK,2020-02-12
00507V109,495007,8330638,SH,,NORGES BANK,2020-02-12
RNST,21543,608203,SH,,NORGES BANK,2020-02-12
RGEN,44088,476630,SH,,NORGES BANK,2020-02-12
UPBD,21623,749747,SH,,NORGES BANK,2020-02-12
RBCAA,13682,292340,SH,,NORGES BANK,2020-02-12
REPL,8395,585000,SH,,NORGES BANK,2020-02-12
RSG,235611,2628704,SH,,NORGES BANK,2020-02-12
RMD,181156,1168977,SH,,NORGES BANK,2020-02-12
REZI,16507,1383677,SH,,NORGES BANK,2020-02-12
QSR,156659,2096653,SH,,NORGES BANK,2020-02-12
ROIC,24627,1394532,SH,,NORGES BANK,2020-02-12
76131V202,35683,2662922,SH,,NORGES BANK,2020-02-12
76133Q102,1171,31813,SH,,NORGES BANK,2020-02-12
RVLV,645,35112,SH,,NORGES BANK,2020-02-12
76169B102,40060,1228073,SH,,NORGES BANK,2020-02-12
REXR,51512,1127914,SH,,NORGES BANK,2020-02-12
RYTM,5285,230195,SH,,NORGES BANK,2020-02-12
RNG,101792,603499,SH,,NORGES BANK,2020-02-12
767744105,66197,1188024,SH,,NORGES BANK,2020-02-12
RADCQ,1716,110895,SH,,NORGES BANK,2020-02-12
RHI,74394,1178057,SH,,NORGES BANK,2020-02-12
ROK,155572,767614,SH,,NORGES BANK,2020-02-12
RCI,131615,2650401,SH,,NORGES BANK,2020-02-12
ROG,22795,182753,SH,,NORGES BANK,2020-02-12
ROKU,110963,828701,SH,,NORGES BANK,2020-02-12
ROL,51560,1554893,SH,,NORGES BANK,2020-02-12
ROP,324874,917126,SH,,NORGES BANK,2020-02-12
ROST,420147,3608887,SH,,NORGES BANK,2020-02-12
RY,1139481,14421374,SH,,NORGES BANK,2020-02-12
780259206,2949,50000,SH,,NORGES BANK,2020-02-12
RGLD,74258,607425,SH,,NORGES BANK,2020-02-12
78112V102,382,46834,SH,,NORGES BANK,2020-02-12
78116T103,4275,450000,SH,,NORGES BANK,2020-02-12
RUSHA,16210,348597,SH,,NORGES BANK,2020-02-12
R,40036,737175,SH,,NORGES BANK,2020-02-12
RHP,49440,570507,SH,,NORGES BANK,2020-02-12
STBA,24037,596604,SH,,NORGES BANK,2020-02-12
SPGI,619639,2269323,SH,,NORGES BANK,2020-02-12
SBAC,227897,945670,SH,,NORGES BANK,2020-02-12
SEIC,87275,1332853,SH,,NORGES BANK,2020-02-12
SJW,13353,187916,SH,,NORGES BANK,2020-02-12
78440X101,94245,1025739,SH,,NORGES BANK,2020-02-12
SLM,24023,2696146,SH,,NORGES BANK,2020-02-12
SM,15653,1392630,SH,,NORGES BANK,2020-02-12
784635104,22550,443197,SH,,NORGES BANK,2020-02-12
SPSC,27259,491865,SH,,NORGES BANK,2020-02-12
SSNC,130712,2128860,SH,,NORGES BANK,2020-02-12
78469X107,31749,649661,SH,,NORGES BANK,2020-02-12
78470V108,10606,2574251,SH,,NORGES BANK,2020-02-12
SSRM,32948,1710769,SH,,NORGES BANK,2020-02-12
78486Q101,129600,516254,SH,,NORGES BANK,2020-02-12
78489X103,21206,1186668,SH,,NORGES BANK,2020-02-12
SBRA,51219,2400149,SH,,NORGES BANK,2020-02-12
SABR,60353,2689527,SH,,NORGES BANK,2020-02-12
SAFT,30390,328432,SH,,NORGES BANK,2020-02-12
SAGE,34993,484738,SH,,NORGES BANK,2020-02-12
SAIA,29740,319376,SH,,NORGES BANK,2020-02-12
78781P105,17693,749703,SH,,NORGES BANK,2020-02-12
JOE,8017,404293,SH,,NORGES BANK,2020-02-12
CRM,1322911,8133982,SH,,NORGES BANK,2020-02-12
SBH,32650,1789051,SH,,NORGES BANK,2020-02-12
SASR,17589,464329,SH,,NORGES BANK,2020-02-12
SGMO,84,10000,SH,,NORGES BANK,2020-02-12
SANM,37322,1090010,SH,,NORGES BANK,2020-02-12
80283M101,39537,1691786,SH,,NORGES BANK,2020-02-12
SRPT,74343,576123,SH,,NORGES BANK,2020-02-12
BFS,9288,175971,SH,,NORGES BANK,2020-02-12
SCSC,16485,446136,SH,,NORGES BANK,2020-02-12
HSIC,113039,1694225,SH,,NORGES BANK,2020-02-12
00508X203,29855,1146929,SH,,NORGES BANK,2020-02-12
AYI,65559,475064,SH,,NORGES BANK,2020-02-12
GOLF,12474,383830,SH,,NORGES BANK,2020-02-12
ADPT,487,16269,SH,,NORGES BANK,2020-02-12
ADBE,1495666,4534932,SH,,NORGES BANK,2020-02-12
ATGE,26702,763565,SH,,NORGES BANK,2020-02-12
00738A106,1761,178011,SH,,NORGES BANK,2020-02-12
AAP,112393,701755,SH,,NORGES BANK,2020-02-12
00770F104,7788,348132,SH,,NORGES BANK,2020-02-12
00771V108,10156,420188,SH,,NORGES BANK,2020-02-12
ASIX,9666,484257,SH,,NORGES BANK,2020-02-12
00773U108,2014,174867,SH,,NORGES BANK,2020-02-12
AMD,407296,8881294,SH,,NORGES BANK,2020-02-12
WMS,34286,882739,SH,,NORGES BANK,2020-02-12
00790X101,98971,3010995,SH,,NORGES BANK,2020-02-12
AEIS,43453,610295,SH,,NORGES BANK,2020-02-12
AVAV,11923,193123,SH,,NORGES BANK,2020-02-12
AMG,43871,517717,SH,,NORGES BANK,2020-02-12
A,261973,3070836,SH,,NORGES BANK,2020-02-12
AEM,177843,2231480,SH,,NORGES BANK,2020-02-12
AGIO,49844,1043854,SH,,NORGES BANK,2020-02-12
ADC,24149,344157,SH,,NORGES BANK,2020-02-12
00900T107,16532,493939,SH,,NORGES BANK,2020-02-12
AL,38463,809403,SH,,NORGES BANK,2020-02-12
APD,125937,535925,SH,,NORGES BANK,2020-02-12
AKAM,147267,1704879,SH,,NORGES BANK,2020-02-12
AKBA,5815,920031,SH,,NORGES BANK,2020-02-12
AGI,27742,3543078,SH,,NORGES BANK,2020-02-12
ALRM,30099,700474,SH,,NORGES BANK,2020-02-12
ALK,35481,523712,SH,,NORGES BANK,2020-02-12
AIN,25680,338249,SH,,NORGES BANK,2020-02-12
ALB,63479,869099,SH,,NORGES BANK,2020-02-12
AA,6534,303787,SH,,NORGES BANK,2020-02-12
ALEX,21270,1014794,SH,,NORGES BANK,2020-02-12
ALX,10839,32812,SH,,NORGES BANK,2020-02-12
ARE,1069956,6621832,SH,,NORGES BANK,2020-02-12
015351109,339675,3140773,SH,,NORGES BANK,2020-02-12
AQN,58968,3210007,SH,,NORGES BANK,2020-02-12
BABA,5093652,24015334,SH,,NORGES BANK,2020-02-12
ALGN,237845,852370,SH,,NORGES BANK,2020-02-12
017175100,112339,140499,SH,,NORGES BANK,2020-02-12
ATI,28094,1359812,SH,,NORGES BANK,2020-02-12
ALGT,11426,65649,SH,,NORGES BANK,2020-02-12
BFH,49827,444090,SH,,NORGES BANK,2020-02-12
ALSN,59443,1230189,SH,,NORGES BANK,2020-02-12
ALLO,27658,1064580,SH,,NORGES BANK,2020-02-12
01988P108,7148,728299,SH,,NORGES BANK,2020-02-12
ALL,360180,3203025,SH,,NORGES BANK,2020-02-12
ALLY,142640,4667551,SH,,NORGES BANK,2020-02-12
ALNY,115540,1003213,SH,,NORGES BANK,2020-02-12
GOOG,2325502,1739317,SH,,NORGES BANK,2020-02-12
GOOGL,6806866,5082064,SH,,NORGES BANK,2020-02-12
02156B103,50681,506452,SH,,NORGES BANK,2020-02-12
ATUS,65105,2381312,SH,,NORGES BANK,2020-02-12
02208R106,30744,849035,SH,,NORGES BANK,2020-02-12
AMZN,8070972,4367787,SH,,NORGES BANK,2020-02-12
AMED,90904,544597,SH,,NORGES BANK,2020-02-12
UHAL,12260,32623,SH,,NORGES BANK,2020-02-12
AAL,56636,1974768,SH,,NORGES BANK,2020-02-12
AAT,31277,681412,SH,,NORGES BANK,2020-02-12
AXL,17199,1598411,SH,,NORGES BANK,2020-02-12
024835100,67412,1433391,SH,,NORGES BANK,2020-02-12
AEO,34245,2329577,SH,,NORGES BANK,2020-02-12
025676206,41839,1397884,SH,,NORGES BANK,2020-02-12
AXP,858681,6897590,SH,,NORGES BANK,2020-02-12
AFG,94194,859038,SH,,NORGES BANK,2020-02-12
SLB,538868,13404673,SH,,NORGES BANK,2020-02-12
RDUS,6028,278022,SH,,NORGES BANK,2020-02-12
SNDR,16278,746006,SH,,NORGES BANK,2020-02-12
SCHL,19053,495526,SH,,NORGES BANK,2020-02-12
SRRK,5338,405000,SH,,NORGES BANK,2020-02-12
SCHW,520281,10939469,SH,,NORGES BANK,2020-02-12
SAIC,63425,728855,SH,,NORGES BANK,2020-02-12
LNW,10602,395879,SH,,NORGES BANK,2020-02-12
SMG,41043,386541,SH,,NORGES BANK,2020-02-12
SSP,4887,311060,SH,,NORGES BANK,2020-02-12
SE,191286,4756000,SH,,NORGES BANK,2020-02-12
811904101,10485,242992,SH,,NORGES BANK,2020-02-12
SEE,60946,1530162,SH,,NORGES BANK,2020-02-12
812578102,103301,904083,SH,,NORGES BANK,2020-02-12
PRKS,22499,709521,SH,,NORGES BANK,2020-02-12
SEM,37031,1586574,SH,,NORGES BANK,2020-02-12
SIGI,47021,721290,SH,,NORGES BANK,2020-02-12
SMTC,47554,898937,SH,,NORGES BANK,2020-02-12
SRE,924570,6103581,SH,,NORGES BANK,2020-02-12
81721M109,24515,2904606,SH,,NORGES BANK,2020-02-12
SXT,30169,456481,SH,,NORGES BANK,2020-02-12
SCI,71647,1556534,SH,,NORGES BANK,2020-02-12
SVC,53741,2208838,SH,,NORGES BANK,2020-02-12
81761R109,46845,1211708,SH,,NORGES BANK,2020-02-12
NOW,534605,1893614,SH,,NORGES BANK,2020-02-12
SFBS,3199,84912,SH,,NORGES BANK,2020-02-12
SHAK,10667,179067,SH,,NORGES BANK,2020-02-12
82028K200,84193,4148843,SH,,NORGES BANK,2020-02-12
SHEN,34091,819287,SH,,NORGES BANK,2020-02-12
SHW,456140,781678,SH,,NORGES BANK,2020-02-12
SHOP,338911,852435,SH,,NORGES BANK,2020-02-12
SSTK,18641,434718,SH,,NORGES BANK,2020-02-12
82669G104,53892,394495,SH,,NORGES BANK,2020-02-12
SLAB,50969,439463,SH,,NORGES BANK,2020-02-12
SLGN,32666,1051020,SH,,NORGES BANK,2020-02-12
82837P408,636,40000,SH,,NORGES BANK,2020-02-12
SFNC,23512,877642,SH,,NORGES BANK,2020-02-12
SPG,517908,3476829,SH,,NORGES BANK,2020-02-12
SMPL,32724,1146596,SH,,NORGES BANK,2020-02-12
SSD,43836,546381,SH,,NORGES BANK,2020-02-12
829226109,43387,1301363,SH,,NORGES BANK,2020-02-12
SIRI,93148,13027633,SH,,NORGES BANK,2020-02-12
82981J109,29366,2094593,SH,,NORGES BANK,2020-02-12
SITE,26061,287491,SH,,NORGES BANK,2020-02-12
83001A102,31185,691318,SH,,NORGES BANK,2020-02-12
SKX,56453,1307082,SH,,NORGES BANK,2020-02-12
SKY,577,18205,SH,,NORGES BANK,2020-02-12
SKYW,12807,198155,SH,,NORGES BANK,2020-02-12
SWKS,224353,1855999,SH,,NORGES BANK,2020-02-12
SNBR,22426,455445,SH,,NORGES BANK,2020-02-12
AOS,68788,1443918,SH,,NORGES BANK,2020-02-12
83192H106,17480,2000000,SH,,NORGES BANK,2020-02-12
SMAR,35611,792770,SH,,NORGES BANK,2020-02-12
SJM,112490,1080288,SH,,NORGES BANK,2020-02-12
SNA,104320,615819,SH,,NORGES BANK,2020-02-12
83409V104,4484,985484,SH,,NORGES BANK,2020-02-12
SOHU,7479,669004,SH,,NORGES BANK,2020-02-12
SEDG,49001,515307,SH,,NORGES BANK,2020-02-12
83417Q105,16818,906629,SH,,NORGES BANK,2020-02-12
SON,66761,1081683,SH,,NORGES BANK,2020-02-12
SONY,7320,107650,SH,,NORGES BANK,2020-02-12
838518108,20639,625793,SH,,NORGES BANK,2020-02-12
SSB,24579,283335,SH,,NORGES BANK,2020-02-12
SO,494229,7758696,SH,,NORGES BANK,2020-02-12
SCCO,49724,1170518,SH,,NORGES BANK,2020-02-12
LUV,125316,2321526,SH,,NORGES BANK,2020-02-12
AMH,62791,2395679,SH,,NORGES BANK,2020-02-12
AIG,494562,9634955,SH,,NORGES BANK,2020-02-12
028591105,27781,236071,SH,,NORGES BANK,2020-02-12
AMSWA,1014,68166,SH,,NORGES BANK,2020-02-12
AWR,22964,265050,SH,,NORGES BANK,2020-02-12
AMT,919075,3999108,SH,,NORGES BANK,2020-02-12
AWK,216802,1764773,SH,,NORGES BANK,2020-02-12
AMWD,21592,206602,SH,,NORGES BANK,2020-02-12
COLD,69792,1990654,SH,,NORGES BANK,2020-02-12
COR,134397,1580769,SH,,NORGES BANK,2020-02-12
AMP,315734,1895390,SH,,NORGES BANK,2020-02-12
ABCB,23521,552921,SH,,NORGES BANK,2020-02-12
AME,198658,1991757,SH,,NORGES BANK,2020-02-12
AMGN,1515191,6285274,SH,,NORGES BANK,2020-02-12
FOLD,33392,3428337,SH,,NORGES BANK,2020-02-12
AMKR,25927,1994378,SH,,NORGES BANK,2020-02-12
AMRX,5131,1064611,SH,,NORGES BANK,2020-02-12
APH,292216,2699951,SH,,NORGES BANK,2020-02-12
ADI,463695,3901847,SH,,NORGES BANK,2020-02-12
ANAB,2462,151538,SH,,NORGES BANK,2020-02-12
03272L108,38408,732984,SH,,NORGES BANK,2020-02-12
ANDE,9037,357484,SH,,NORGES BANK,2020-02-12
035290105,35751,388177,SH,,NORGES BANK,2020-02-12
035710409,150687,15996529,SH,,NORGES BANK,2020-02-12
ANSS,215031,835363,SH,,NORGES BANK,2020-02-12
AR,13266,4654737,SH,,NORGES BANK,2020-02-12
ELV,774815,2565359,SH,,NORGES BANK,2020-02-12
AM,16922,2229553,SH,,NORGES BANK,2020-02-12
037411105,102618,4010098,SH,,NORGES BANK,2020-02-12
03748R754,84979,1645277,SH,,NORGES BANK,2020-02-12
03755L104,30923,915419,SH,,NORGES BANK,2020-02-12
APOG,21313,655776,SH,,NORGES BANK,2020-02-12
ARI,34705,1897509,SH,,NORGES BANK,2020-02-12
AAPL,13759345,46856273,SH,,NORGES BANK,2020-02-12
APPF,1419,12904,SH,,NORGES BANK,2020-02-12
APLE,42307,2603522,SH,,NORGES BANK,2020-02-12
AIT,42484,637034,SH,,NORGES BANK,2020-02-12
AMAT,778764,12758259,SH,,NORGES BANK,2020-02-12
ATR,57664,498734,SH,,NORGES BANK,2020-02-12
03836J102,688,15000,SH,,NORGES BANK,2020-02-12
03836W103,182469,3887287,SH,,NORGES BANK,2020-02-12
ARMK,109160,2515206,SH,,NORGES BANK,2020-02-12
ABUS,1028,369720,SH,,NORGES BANK,2020-02-12
ADM,255802,5518928,SH,,NORGES BANK,2020-02-12
AROC,21746,2165946,SH,,NORGES BANK,2020-02-12
ACA,30534,685389,SH,,NORGES BANK,2020-02-12
03965L100,136638,4440610,SH,,NORGES BANK,2020-02-12
040047607,45393,999407,SH,,NORGES BANK,2020-02-12
ANET,121784,598739,SH,,NORGES BANK,2020-02-12
ARLO,3053,725167,SH,,NORGES BANK,2020-02-12
042315507,13509,755933,SH,,NORGES BANK,2020-02-12
AWI,61583,655347,SH,,NORGES BANK,2020-02-12
ARW,61869,730098,SH,,NORGES BANK,2020-02-12
ARWR,66233,1044194,SH,,NORGES BANK,2020-02-12
APAM,24962,772329,SH,,NORGES BANK,2020-02-12
ABG,29856,267072,SH,,NORGES BANK,2020-02-12
ASH,37927,495581,SH,,NORGES BANK,2020-02-12
045327103,94498,781431,SH,,NORGES BANK,2020-02-12
ASB,62066,2816061,SH,,NORGES BANK,2020-02-12
AIZ,98863,754216,SH,,NORGES BANK,2020-02-12
ASTE,12716,302752,SH,,NORGES BANK,2020-02-12
AZN,3635,72912,SH,,NORGES BANK,2020-02-12
CIEN,86193,2019054,SH,,NORGES BANK,2020-02-12
171798101,50243,957193,SH,,NORGES BANK,2020-02-12
CINF,157232,1495312,SH,,NORGES BANK,2020-02-12
CNK,39328,1161835,SH,,NORGES BANK,2020-02-12
CRUS,80559,977535,SH,,NORGES BANK,2020-02-12
SWX,39148,515305,SH,,NORGES BANK,2020-02-12
SWN,21266,8787717,SH,,NORGES BANK,2020-02-12
SPTN,2793,196120,SH,,NORGES BANK,2020-02-12
84763A108,8823,2423834,SH,,NORGES BANK,2020-02-12
SPB,29235,454737,SH,,NORGES BANK,2020-02-12
SPR,76002,1042844,SH,,NORGES BANK,2020-02-12
SAVE,11431,283585,SH,,NORGES BANK,2020-02-12
SR,32112,385450,SH,,NORGES BANK,2020-02-12
84860W300,61001,1240370,SH,,NORGES BANK,2020-02-12
848637104,207366,1384564,SH,,NORGES BANK,2020-02-12
SWTX,7698,200000,SH,,NORGES BANK,2020-02-12
85207U105,64094,12302079,SH,,NORGES BANK,2020-02-12
SFM,34210,1767946,SH,,NORGES BANK,2020-02-12
SPT,803,50000,SH,,NORGES BANK,2020-02-12
SQ,228755,3656565,SH,,NORGES BANK,2020-02-12
STAG,56178,1779465,SH,,NORGES BANK,2020-02-12
852857200,15791,189063,SH,,NORGES BANK,2020-02-12
SXI,13747,173251,SH,,NORGES BANK,2020-02-12
SWK,253649,1530402,SH,,NORGES BANK,2020-02-12
STN,40189,1421899,SH,,NORGES BANK,2020-02-12
SBUX,1092239,12423105,SH,,NORGES BANK,2020-02-12
855707105,12438,400961,SH,,NORGES BANK,2020-02-12
85570W100,48071,1841932,SH,,NORGES BANK,2020-02-12
STWD,63887,2569889,SH,,NORGES BANK,2020-02-12
STT,389406,4922959,SH,,NORGES BANK,2020-02-12
STLD,138530,4069612,SH,,NORGES BANK,2020-02-12
SCS,46605,2277858,SH,,NORGES BANK,2020-02-12
SCL,50107,489133,SH,,NORGES BANK,2020-02-12
SRCL,85515,1340146,SH,,NORGES BANK,2020-02-12
85917A100,18438,874678,SH,,NORGES BANK,2020-02-12
SF,42819,706004,SH,,NORGES BANK,2020-02-12
SYBT,3143,76545,SH,,NORGES BANK,2020-02-12
862121100,83489,2241920,SH,,NORGES BANK,2020-02-12
STRA,53804,338604,SH,,NORGES BANK,2020-02-12
SYK,604447,2879144,SH,,NORGES BANK,2020-02-12
RGR,16497,350767,SH,,NORGES BANK,2020-02-12
INN,18272,1480730,SH,,NORGES BANK,2020-02-12
647581107,228588,1885264,SH,,NORGES BANK,2020-02-12
RITM,63713,3954876,SH,,NORGES BANK,2020-02-12
64829B100,27771,422635,SH,,NORGES BANK,2020-02-12
649445103,48734,4054417,SH,,NORGES BANK,2020-02-12
NYT,39747,1235538,SH,,NORGES BANK,2020-02-12
NWL,86121,4480784,SH,,NORGES BANK,2020-02-12
NEU,38050,78208,SH,,NORGES BANK,2020-02-12
NMRK,14631,1087374,SH,,NORGES BANK,2020-02-12
NEM,378296,8074563,SH,,NORGES BANK,2020-02-12
NR,5193,828216,SH,,NORGES BANK,2020-02-12
NWSA,54094,3825573,SH,,NORGES BANK,2020-02-12
NWS,17165,1182989,SH,,NORGES BANK,2020-02-12
65290C105,7029,1049162,SH,,NORGES BANK,2020-02-12
NXST,87109,742933,SH,,NORGES BANK,2020-02-12
NEE,1651472,6819755,SH,,NORGES BANK,2020-02-12
65343C102,26299,1636516,SH,,NORGES BANK,2020-02-12
NKE,1314457,12974598,SH,,NORGES BANK,2020-02-12
NI,74435,2673670,SH,,NORGES BANK,2020-02-12
NOAH,4635,131051,SH,,NORGES BANK,2020-02-12
655044105,118697,4778469,SH,,NORGES BANK,2020-02-12
65548P403,30898,1155182,SH,,NORGES BANK,2020-02-12
NDSN,86059,528490,SH,,NORGES BANK,2020-02-12
JWN,58488,1428974,SH,,NORGES BANK,2020-02-12
NSC,504354,2598021,SH,,NORGES BANK,2020-02-12
NTRS,162543,1529964,SH,,NORGES BANK,2020-02-12
NWBI,20244,1217331,SH,,NORGES BANK,2020-02-12
NWN,21612,293126,SH,,NORGES BANK,2020-02-12
NWE,47683,665317,SH,,NORGES BANK,2020-02-12
GEN,154895,6069567,SH,,NORGES BANK,2020-02-12
NG,28029,3129928,SH,,NORGES BANK,2020-02-12
CSCO,2297257,47899436,SH,,NORGES BANK,2020-02-12
CTAS,220839,820717,SH,,NORGES BANK,2020-02-12
C,2180333,27291683,SH,,NORGES BANK,2020-02-12
CFG,199956,4923823,SH,,NORGES BANK,2020-02-12
177376100,140439,1266357,SH,,NORGES BANK,2020-02-12
CHCO,11123,135728,SH,,NORGES BANK,2020-02-12
CLH,46957,547601,SH,,NORGES BANK,2020-02-12
CLW,2305,107928,SH,,NORGES BANK,2020-02-12
CWEN/A,22238,1163099,SH,,NORGES BANK,2020-02-12
CWEN,35993,1804170,SH,,NORGES BANK,2020-02-12
CLF,25969,3091528,SH,,NORGES BANK,2020-02-12
CLX,184037,1198628,SH,,NORGES BANK,2020-02-12
18914U100,18322,1575415,SH,,NORGES BANK,2020-02-12
NET,27249,1597219,SH,,NORGES BANK,2020-02-12
189464100,3265,313167,SH,,NORGES BANK,2020-02-12
COKE,20617,72581,SH,,NORGES BANK,2020-02-12
KO,2006996,36260097,SH,,NORGES BANK,2020-02-12
CDE,17653,2184767,SH,,NORGES BANK,2020-02-12
CCOI,34554,525051,SH,,NORGES BANK,2020-02-12
CGNX,103498,1846851,SH,,NORGES BANK,2020-02-12
CTSH,364997,5885148,SH,,NORGES BANK,2020-02-12
192479103,40449,243153,SH,,NORGES BANK,2020-02-12
CNS,9775,155748,SH,,NORGES BANK,2020-02-12
194014106,24529,674257,SH,,NORGES BANK,2020-02-12
CL,583948,8482681,SH,,NORGES BANK,2020-02-12
CIGI,43690,440967,SH,,NORGES BANK,2020-02-12
19625T101,12457,946605,SH,,NORGES BANK,2020-02-12
19626G108,28373,5973235,SH,,NORGES BANK,2020-02-12
COLB,28794,707718,SH,,NORGES BANK,2020-02-12
CLBK,7611,449279,SH,,NORGES BANK,2020-02-12
198287203,29640,1417486,SH,,NORGES BANK,2020-02-12
COLM,36018,359495,SH,,NORGES BANK,2020-02-12
FIX,39613,794650,SH,,NORGES BANK,2020-02-12
CMCSA,2140195,47591621,SH,,NORGES BANK,2020-02-12
CMA,95728,1334195,SH,,NORGES BANK,2020-02-12
CBSH,61358,903125,SH,,NORGES BANK,2020-02-12
CMC,30398,1364964,SH,,NORGES BANK,2020-02-12
COMM,29958,2111236,SH,,NORGES BANK,2020-02-12
CBU,33498,472202,SH,,NORGES BANK,2020-02-12
CTBI,15889,340669,SH,,NORGES BANK,2020-02-12
CVLT,27091,606875,SH,,NORGES BANK,2020-02-12
SBS,11236,746546,SH,,NORGES BANK,2020-02-12
CMP,17305,283879,SH,,NORGES BANK,2020-02-12
20564W105,2350,475770,SH,,NORGES BANK,2020-02-12
CAG,160248,4680152,SH,,NORGES BANK,2020-02-12
20605P101,145576,1662393,SH,,NORGES BANK,2020-02-12
CNDT,14932,2408363,SH,,NORGES BANK,2020-02-12
CNMD,52020,465174,SH,,NORGES BANK,2020-02-12
COP,787934,12116464,SH,,NORGES BANK,2020-02-12
ED,298802,3302769,SH,,NORGES BANK,2020-02-12
STZ,303394,1598913,SH,,NORGES BANK,2020-02-12
212015101,43231,1260386,SH,,NORGES BANK,2020-02-12
216648402,153518,477818,SH,,NORGES BANK,2020-02-12
CPS,5793,174701,SH,,NORGES BANK,2020-02-12
216831107,18474,642557,SH,,NORGES BANK,2020-02-12
