submission_cik,1987Q1,2010Q1,2010Q2,2011Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,1987Q1_percent_change,2010Q1_percent_change,2010Q2_percent_change,2011Q3_percent_change,2015Q4_percent_change,2016Q1_percent_change,2016Q2_percent_change,2016Q3_percent_change,2016Q4_percent_change,2017Q1_percent_change,2017Q2_percent_change,2017Q3_percent_change,2017Q4_percent_change,2018Q1_percent_change,2018Q2_percent_change,2018Q3_percent_change,2018Q4_percent_change,2019Q1_percent_change,2019Q2_percent_change,2019Q3_percent_change,2019Q4_percent_change,2020Q1_percent_change,2020Q2_percent_change,2020Q3_percent_change,2020Q4_percent_change,2021Q1_percent_change,2021Q2_percent_change,2021Q3_percent_change,2021Q4_percent_change,2022Q1_percent_change,2022Q2_percent_change,2022Q3_percent_change,2022Q4_percent_change,2023Q1_percent_change,2023Q2_percent_change,2023Q3_percent_change,2023Q4_percent_change,2024Q1_percent_change,2024Q2_percent_change,2024Q3_percent_change
1750852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5331,4777,4351,4346,4249,3764,3729,4582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-10.392046520352649,-8.91773079338497,-0.1149161112387942,-2.231937413713758,-11.414450458931514,-0.9298618490967026,22.874765352641457
1750924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1467,1766,1507,2005,1988,2835,2961,2902,3041,2689,56108,55891,54018,45790,36704,32954,22873,20823,19050,18250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,20.381731424676207,-14.665911664779163,33.04578633045787,-0.8478802992518686,42.6056338028169,4.444444444444451,-1.9925700776764588,4.7898001378359645,-11.575139756658992,1986.5749349200446,-0.3867541170599509,-3.3511656617344454,-15.231959717131327,-19.84276042804106,-10.216870095902353,-30.59112702555077,-8.962532243256238,-8.514623253133557,-4.199475065616798
1751006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3570,3614,3631,3842,3879,3886,3926,4055,4240,4223,4000,77380,10355,0,0,15814,15814,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,1.2324929971988752,0.47039291643609094,5.811071330212059,0.9630400832899566,0.18045888115494346,1.029336078229548,3.2857870606215034,4.562268803945746,-0.4009433962264164,-5.280606204120297,1834.5,-86.61798914448178,-100.0,0.0,inf,0.0,-100.0,0.0,0.0
1751412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13388,14810,14603,13679,13692,14219,271999,11832,11896,12663,11539,214180,244223,238401,205961,157856,145062,146278,130667,138971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10.621452046608892,-1.3977042538825146,-6.327466958844075,0.09503618685575699,3.8489628980426627,1812.9263661298264,-95.64998400729414,0.5409060175794567,6.447545393409548,-8.876253652373055,1756.140046797816,14.026986646745732,-2.3838868575031813,-13.607325472628052,-23.356363583396856,-8.104855057774174,0.8382622602749246,-10.672144820136998,6.355085828862683
1751581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719,2152,2451,2239,2652,2209,2222,2258,2204,4816,2783,58015,60786,62703,65755,67434,71231,75894,83612,89783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,25.189063408958702,13.894052044609673,-8.649530803753569,18.4457347029924,-16.70437405731523,0.5885015844273367,1.6201620162016095,-2.391496899911427,118.51179673321232,-42.21345514950167,1984.6209126841536,4.776350943721441,3.153686704175307,4.867390714957809,2.553417991027307,5.630690749473555,6.546307085398206,10.169446860094332,7.3805195426493775
1751817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4262,8599,8799,8123,7051,7031,7053,7053,7231,7822,9498,194280,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,101.75973721257625,2.325851843237592,-7.682691214910786,-13.1970946694571,-0.28364770954474317,0.31290001422272784,0.0,2.523748759393163,8.173143410316698,21.426745077985167,1945.483259633607,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,294,272,5750,7377,7194,6527,7287,7647,8576,8121,8029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,14.396887159533067,-7.482993197278908,2013.9705882352941,28.295652173913034,-2.480683204554701,-9.271615234917984,11.643940554619281,4.940304652120209,12.14855498888452,-5.305503731343286,-1.1328654106637082
1752045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,1789,1789,1369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-10.010060362173034,0.0,-23.47680268306317
1752148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,2347,2380,2649,2555,2499,2505,2448,2418,2666,2681,55318,56822,54833,54651,54578,58911,58911,58596,59003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-2.2897585345545424,1.4060502769492889,11.302521008403366,-3.5485088712721824,-2.1917808219178103,0.24009603841537164,-2.275449101796412,-1.225490196078427,10.256410256410264,0.562640660165048,1963.3345766505033,2.718825698687599,-3.5004047727992704,-0.33191691134900614,-0.13357486596768942,7.939096339184282,0.0,-0.5347048938228904,0.6945866612055429
1752523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,675,825,951,884,17372,23940,17624,17828,0,0,87705,0,245616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-100.0,0.0,inf,22.222222222222232,15.272727272727282,-7.045215562565721,1865.1583710407242,37.80796684319594,-26.382623224728484,1.1575124829777517,-100.0,0.0,inf,-100.0,inf
1752758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562,1727,1627,1727,7003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10.563380281690149,-5.790387955993048,6.146281499692696,305.5008685581934
1752759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128900,148000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,14.817688130333595
1752761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,348,579,348,1083,1083,692,700,706,855,838,18340,17680,15850,17611,17312,19485,17197,17202,17340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-31.496062992125985,66.37931034482759,-39.89637305699482,211.20689655172416,0.0,-36.10341643582641,1.1560693641618602,0.8571428571428674,21.10481586402266,-1.9883040935672502,2088.54415274463,-3.598691384950925,-10.350678733031671,11.110410094637224,-1.69780250979501,12.55198706099816,-11.742365922504494,0.029074838634635114,0.8022322985699271
1752762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,714,340,340,340,340,343,343,348,348,355,7380,7620,7620,7397,7661,8909,13621,12569,12501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,104.58452722063036,-52.38095238095239,0.0,0.0,0.0,0.8823529411764675,0.0,1.4577259475218707,0.0,2.011494252873569,1978.8732394366195,3.2520325203251987,0.0,-2.926509186351711,3.569014465323783,16.290301527215778,52.890335615669535,-7.723368328316571,-0.5410136049009417
1752906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4958,3937,2289,3306,1332,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-20.59298104074223,-41.85928371856744,44.429882044560955,-59.70961887477314,-68.01801801801801,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,260,516,753,417,583,611,427,446,464,490,12877,10086,11170,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-44.562899786780385,98.46153846153847,45.93023255813953,-44.62151394422311,39.80815347721822,4.80274442538593,-30.114566284779055,4.449648711943799,4.035874439461873,5.603448275862077,2527.9591836734694,-21.674303020889962,10.747570890343038,-100.0,0.0,0.0,0.0,0.0,0.0
1753218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1817,1634,1613,1563,1620,1620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-10.071546505228401,-1.2851897184822492,-3.0998140111593298,3.6468330134356908,0.0
1753219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901,2010,0,0,0,0,2503,2589,2654,73721,75562,3280,2256,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,5.733824302998425,-100.0,0.0,0.0,0.0,inf,3.435876947662808,2.510621861722684,2677.7317256970614,2.4972531571736623,-95.65919377464863,-31.219512195121958,-100.0,0.0,0.0,0.0,0.0
1753271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,225,285,285,375,377,370,370,370,5560,5560,5560,7400,7193,7176,15317,7176,7271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,26.66666666666666,0.0,31.578947368421062,0.5333333333333412,-1.8567639257294433,0.0,0.0,1402.7027027027027,0.0,0.0,33.09352517985611,-2.7972972972972965,-0.2363408869734518,113.44760312151618,-53.15009466605732,1.3238573021181699
1754535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624,1608,1846,1774,1753,1744,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-0.9852216748768461,14.800995024875618,-3.900325027085594,-1.183765501691092,-0.513405590416427,-0.8600917431192623,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,35000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,34.61538461538463,-100.0
1755651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,482,490,10389,10784,10101,9072,7993,7928,9654,9604,8581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-3.0181086519114664,1.6597510373443924,2020.204081632653,3.802098373279428,-6.333456973293772,-10.187110187110182,-11.89373897707231,-0.8132115601151013,21.77093844601412,-0.5179200331468792,-10.65181174510621
1755670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7414,8281,8253,8253,8253,74,263,2398,2511,2501,3354,61369,40306,0,6186,4599,4086,4414,4238,5415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,11.694092257890487,-0.33812341504648735,0.0,0.0,-99.10335635526475,255.4054054054054,811.7870722433461,4.712260216847364,-0.39824771007567206,34.1063574570172,1729.725700655933,-34.32188890156268,-100.0,inf,-25.654704170708055,-11.154598825831707,8.02741067058248,-3.9873130946986857,27.77253421425201
1755723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,738,740,736,729,810,844,837,845,817,716,13828,13007,16164,26434,30222,40488,54996,56711,58805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-4.89690721649485,0.27100271002709064,-0.540540540540535,-0.9510869565217406,11.111111111111116,4.197530864197541,-0.8293838862559189,0.9557945041815952,-3.313609467455625,-12.36230110159119,1831.2849162011173,-5.9372288111078975,24.27154609056661,63.536253402623124,14.330029507452524,33.96863212229502,35.83283935981032,3.1184086115353837,3.692405353458761
1755784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52960,56710,62710,62710,58530,50380,49580,44980,42755,42265,42990,727800,726075,698630,361190,340865,282310,281236,176821,147681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,7.08081570996979,10.58014459530947,0.0,-6.665603571998091,-13.924483171023406,-1.5879317189360864,-9.277934651068975,-4.946642952423296,-1.1460647877441277,1.7153673252099821,1592.9518492672714,-0.23701566364385807,-3.779912543470032,-48.30024476475388,-5.6272322046568295,-17.178355067255367,-0.38043285749708167,-37.12718144192066,-16.479942993196506
1755785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2374,2246,2171,2221,2241,2308,2270,2432,2322,2199,2229,44615,43280,43280,43280,41850,40600,40100,40101,40821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-5.391743892165124,-3.339269813000889,2.3030861354214727,0.900495272399815,2.989736724676484,-1.6464471403812797,7.13656387665198,-4.523026315789469,-5.297157622739013,1.3642564802182733,1901.5702108568864,-2.9922671747170226,0.0,0.0,-3.304066543438078,-2.9868578255675016,-1.2315270935960632,0.0024937655860313157,1.7954664472207726
1755911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2437,3459,3459,3513,3765,3765,3765,3765,4280,9258,10586,211720,111394,125910,58373,58373,61206,69206,69206,161712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,41.93680755026672,0.0,1.5611448395490113,7.173356105892403,0.0,0.0,0.0,13.678618857901736,116.30841121495328,14.344350831713104,1900.0,-47.386170413754016,13.03122250749591,-53.639107298864275,0.0,4.853271204152598,13.070613992092284,0.0,133.66760107505132
1755933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,572,572,572,572,572,572,572,572,572,572,11440,11440,11440,11440,11440,11158,8640,8964,8964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,-2.4650349650349623,-22.566768238035493,3.750000000000009,0.0
1755987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,2601,0,6154,5630,0,3248,0,0,2456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-100.0,0.0,inf,-100.0,inf,-8.514787130321743,-100.0,inf,-100.0,0.0,inf
1756111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98459,289674,239601,781602,360683,150401,261259,225740,165209,276006,2190117,1874795,2479214,2261473,1922839,1318346,1824391,3174464,1748589,3146315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,194.2077412933302,-17.285983553926144,226.2098238321209,-53.85336782659205,-58.30105660649379,73.70828651405243,-13.59532111812416,-26.814476831753343,67.0647482885315,693.5034020999543,-14.397495658907722,32.23920481972695,-8.782662569669252,-14.974045677308556,-31.43752545064875,38.384839791678374,74.00129687112027,-44.917031662668094,79.93450719408621
1756283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,201,0,5220,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-100.0,inf,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,520,280,280,388,2260,380,364,440,401,429,6440,6440,6440,7720,7987,9187,9712,7803,9483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,100.0,-46.15384615384615,0.0,38.57142857142857,482.4742268041237,-83.1858407079646,-4.210526315789476,20.879120879120872,-8.863636363636363,6.982543640897765,1401.1655011655012,0.0,0.0,19.875776397515523,3.4585492227979353,15.024414673844987,5.714596712746278,-19.65609555189456,21.53018069973087
1756543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,176,158,158,203,203,191,178,402,253,262,5180,6093,2720,2992,3940,2804,2484,4080,4803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10.000000000000009,-10.22727272727273,0.0,28.481012658227844,0.0,-5.911330049261087,-6.806282722513091,125.84269662921348,-37.06467661691543,3.5573122529644285,1877.0992366412213,17.625482625482626,-55.358608238962745,10.000000000000009,31.68449197860963,-28.832487309644673,-11.412268188302422,64.25120772946859,17.720588235294123
1756558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17345,17345,17345,627547,1055767,642975,580736,560488,677241,1151677,755606,846646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,3518.028250216201,68.2371200882165,-39.0987784236484,-9.67984758349858,-3.486610094776288,20.8305976220722,70.0542347554268,-34.39080575543316,12.048607342980343
1756695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5948,6250,6562,5922,5990,5798,6038,0,6129,6229,6005,117200,114270,114410,111560,110304,341469,117797,127406,130273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,5.077336919973097,4.991999999999996,-9.75312404754648,1.1482607227288,-3.20534223706177,4.139358399448079,-100.0,inf,1.6315875346712305,-3.5960828383368115,1851.706910907577,-2.500000000000002,0.12251684606634505,-2.4910409929202015,-1.1258515596988206,209.57082245430811,-65.50287141731754,8.157253580311895,2.2502864857228078
1756759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,340,716,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-74.81481481481482,110.58823529411765,-52.513966480446925
1756777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4358,3634,1650,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-16.613125286828822,-54.595487066593286,6.060606060606055,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-100.0,0.0,0.0,0.0,0.0
1756959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2221,2253,2277,2342,2427,2730,2766,2838,2743,5606,2694,56465,59038,56806,59194,64223,63799,63786,64461,64154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,1.4407924358397217,1.0652463382157196,2.8546332894159088,3.6293766011955553,12.48454882571075,1.318681318681314,2.6030368763557465,-3.347427766032418,104.37477214728399,-51.94434534427399,1995.9539717891612,4.556805100504735,-3.780615874521498,4.20378129070873,8.495793492583715,-0.6601996169596558,-0.02037649492938609,1.0582259429968932,-0.47625696157366226
1757043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3424,5574,5780,5930,5944,5722,5885,5632,5708,6313,7034,152198,145222,140303,118590,118358,115848,110833,110753,102486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,62.79205607476634,3.695730175816281,2.595155709342567,0.23608768971332683,-3.734858681022879,2.8486543166724942,-4.299065420560744,1.3494318181818121,10.599159074982477,11.420877554253138,2063.7475120841623,-4.5835030683714635,-3.3872278304939996,-15.475791679436647,-0.19563200944430204,-2.1206847023437336,-4.328948277052691,-0.07218066821254032,-7.464357624624163
1757128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5311,5305,5244,5221,5488,5660,5625,5425,5433,5224,5381,110953,115064,116168,115008,111966,112469,113724,110380,109507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-0.11297307475052198,-1.1498586239396813,-0.43859649122807154,5.113962842367359,3.1341107871720064,-0.6183745583038913,-3.5555555555555562,0.14746543778800802,-3.846861770660781,3.0053598774885115,1961.9401598215945,3.7051724604111547,0.9594660362928442,-0.9985538186075393,-2.6450333889816324,0.4492435203544032,1.115863037814857,-2.9404523231683743,-0.7909041493024072
